teks1,teks2,similarity
tua,baru,0.31775267965563114
pintar,cerdas,0.7962244195750922
keras,sulit,0.5267159414966472
bahagia,ceria,0.5969934359595522
keras,mudah,0.5500951725968899
cepat,cepat,1.0
bahagia,senang,0.7273655864061601
pendek,panjang,0.6500944143811924
bodoh,bodoh,1.0
aneh,aneh,1.0
luas,sempit,0.5795044754521674
buruk,mengerikan,0.6935490443237626
mudah,sulit,0.8480481308383944
buruk,mengerikan,0.6935490443237626
keras,sederhana,0.4627349180772612
cerdas,bodoh,0.6247625293968037
gila,gila,1.0000000000000002
bahagia,gila,0.48172211899460227
besar,besar,1.0000000000000002
keras,sulit,0.5267159414966472
Baru,segar,-0.05489239628337204
tajam,membosankan,0.46899156083252846
cepat,cepat,1.0
bodoh,bodoh,1.0
luarbiasa,Hebat,0.22992755829729425
aneh,aneh,1.0
bahagia,marah,0.5152689605407454
sempit,luas,0.5795044754521674
sederhana,mudah,0.655484040031879
tua,segar,0.2207850848375042
jelas,jelas,1.0
murah,murah,1.0000000000000002
bagus,baik,0.6116700799815183
aneh,normal,0.35688283842572727
aneh,aneh,1.0
buruk,jelek,0.6865576960365594
sedih,lucu,0.5361674107927724
luarbiasa,Hebat,0.22992755829729425
bersalah,malu,0.545934846992385
cantik,indah,0.6136376474419926
yakin,yakin,1.0
bodoh,padat,0.022043376261079134
besar,besar,1.0000000000000002
bagus,kejam,0.15778456706808147
sabar,cemas,0.6966545638386552
besar,luas,0.6377578181150632
kuat,bangga,0.5174170284086527
perlu,diperlukan,0.7823452149004544
gelisah,muda,0.29803537695116755
bodoh,cerdas,0.6247625293968037
buruk,besar,0.3937966249911725
sulit,sederhana,0.5466950725661524
diperlukan,penting,0.48466425431780025
buruk,Hebat,0.09815103384949779
gila,senang,0.6567780160580241
jujur,bersalah,0.4213319170531578
mudah,sulit,0.8480481308383944
mudah,fleksibel,0.657331432888761
pasti,yakin,0.5868897701570086
penting,diperlukan,0.48466425431780025
berbeda,normal,0.42099063152449334
licik,pintar,0.4891094066523115
penting,penting,0.9999999999999999
keras,kejam,0.5856478870378462
bodoh,bodoh,1.0
langka,langka,0.9999999999999999
ramah,baik,0.619248374113809
rapuh,dingin,0.4294692546112895
panjang,sempit,0.5377569942597158
besar,berat,0.4466578202676938
kasar,dingin,0.3713327188797062
aneh,aneh,1.0
ilegal,buruk,0.3419414089564092
buruk,bersalah,0.43607123147093385
modern,kuno,0.7594722839193432
Baru,kuno,0.16170317959578948
kusam,lucu,0.2299479934917483
bahagia,muda,0.5196128866874912
mudah,besar,0.45615247840468953
besar,mengerikan,0.25815731236098854
kecil,besar,0.7135574386046133
sopan,tepat,0.19622248216587013
sederhana,malu,0.22405070434004365
eksotis,langka,0.6744345983719353
bodoh,pintar,0.5704847109064458
Menyenangkan,indah,0.2639073702916716
nyata,jelas,0.5629782830321988
takut,gelisah,0.8036332595135627
formal,tepat,0.22456442824380227
suram,membosankan,0.6100029085046552
Menyenangkan,ceria,0.27139437728680965
stres,gila,0.43963852732996217
sedih,mengerikan,0.6082358445561835
sakit,gila,0.33981429972270366
kekerasan,marah,0.4116822073262768
syarat,aturan,0.6557782954670266
kotor,murah,0.33715387521162576
elastis,fleksibel,0.58972532097049
keras,padat,0.34844768223583933
Baru,baru,0.20761357480534876
berani,bangga,0.7206033075499192
licik,aneh,0.5597779060274223
aneh,licik,0.5597779060274223
bodoh,langka,0.22275529875963967
licik,sulit,0.4092290664739392
Hebat,gila,0.2425675195045917
sederhana,fleksibel,0.6540571041429994
segar,berbagai,0.3510028089219175
besar,bodoh,0.0892930661155576
besar,fleksibel,0.4258749158156159
kotor,sempit,0.2778052577481685
istri,suami,0.9093098115150156
buku,teks,0.5815367807582564
pria,mempelai,0.5883277735944
malam,hari,0.8572086162222647
Selatan,Utara,0.8803548339531906
pesawat,Bandara,0.5036903671353143
Paman,bibi,0.5552665303478082
kuda,mare,0.0135726179476022
bawah,atas,0.7665596672140478
teman,teman,0.9999999999999999
mahasiswa,murid,0.5002270304119498
dunia,dunia,0.9999999999999998
kaki,lengan,0.4403061951695725
pesawat,jet,0.808691620212731
wanita,pria,0.9484646650459281
kuda,poni,0.4787080296994578
aktris,aktor,0.8709887445201407
guru,instruktur,0.638219179203587
film,film,1.0000000000000002
burung,elang,0.818896679506957
kata,Kamus,0.5056200378829805
uang,gaji,0.6053611602102578
anjing,kucing,0.8460086551004363
Area,wilayah,0.234487116586922
Laut,Darat,0.6610012634705702
buku,sastra,0.618657234252308
pakaian,lemari,0.5354151041921851
terbenam,terbit,0.5358796582111325
Anak,dewasa,0.44292999441652214
sapi,sapi,1.0
buku,cerita,0.5695078854513119
dingin,panas,0.9138438667048894
taksi,taksi,0.9999999999999998
pohon,pohon,0.9999999999999998
tempat,Kamar,0.23757250045783274
atap,genteng,0.6725885948447323
penyakit,infeksi,0.8093973405882642
lengan,bahu,0.8743496828879118
domba,domba,0.9999999999999999
wanita,pria,0.9484646650459281
Boat,jangkar,0.23103086280528373
imam,biarawan,0.6484056132559735
kaki,jari,0.32674713295114827
Sungai,sungai,0.8828754257095898
kemarahan,kemarahan,1.0
tanggal,kalender,0.34701148741464927
laut,laut,1.0
kedua,berjalan,0.2815611685435824
tangan,jari,0.6504347667346924
kayu,rotan,0.4033824593114236
Lumpur,kotoran,-0.10420320990504561
lorong,koridor,0.5427760823560518
cara,cara,1.0
tikus,kucing,0.6438346088664584
polisi,sherif,0.6223524524921717
kematian,penguburan,0.4788130001987089
musik,melodi,0.6935038384400747
bir,alkohol,0.635228290712984
mulut,bibir,0.8310159140819058
badai,topan,0.8893720769199396
pajak,pendapatan,0.6654123015955624
bunga,ungu,0.455666887914948
kertas,kardus,0.7573854615112645
lesehan,lantai,0.4995245094040529
pantai,pasir,0.6529934626836655
batang,tirai,0.211946458389277
serigala,anjing,0.771232001216844
jalan,Gang,0.20502635244050801
perahu,dek,0.5188329872846332
Mobil,tanduk,0.030743115614929782
teman,tamu,0.3582369257051257
majikan,karyawan,0.5632450137720215
tangan,pergelangan,0.6931297884882575
bola,meriam,0.01839676554782002
alkohol,brendi,0.5108394195956718
kemenangan,kemenangan,1.0
telepon,komunikasi,0.5654203098173047
pintu,pintu,1.0
hotel,kamar,0.6498129004447398
pakaian,kain,0.7476467409457557
steak,daging,0.6731262104187206
kuku,jari,0.7061797077722995
band,orkestra,0.5110159070073489
buku,Alkitab,0.3821586939229181
Bisnis,industri,0.40562013624967463
gugur,panas,0.48956279225849625
dekade,abad,0.5381725436758388
alkohol,miras,0.5409255598053969
topi,mantel,0.5250051354544714
jendela,pintu,0.7592230501844945
lengan,tangan,0.7258180252691278
rumah,apartemen,0.7132593066638742
kaca,kristal,0.5740089226687797
anggur,brendi,0.7322034500108272
pencipta,pembuat,0.547658980135863
pagi,Sarapan,0.3690040336253492
lengan,otot,0.7112033683665544
gelembung,busa,0.7315997961016815
roti,tepung,0.6728285866606982
kematian,tragedi,0.5750809857083355
ketiadaan,kehadiran,0.5377026942278033
pistol,meriam,0.6086397129564898
rumput,pisau,0.3051695807813777
bola,keranjang,0.18470670165230468
selang,Taman,-0.1122002640577556
pria,anak,0.6100536564671779
kelompok,tim,0.31994926893576053
pakaian,laci,0.45592083377335
Tower,tiang,0.25140202510927956
Bapa,orangtua,0.1716052539270896
sekolah,kelas,0.5201928114145591
orangtua,dewasa,0.6295637730899976
Bar,penjara,-0.06018955222895701
Mobil,jalanan,0.2995334124955944
Kamus,definisi,0.3765263881035768
pintu,gudang,0.460086482438853
tentara,prajurit,0.8385536131634663
logam,aluminium,0.8318483050506041
kursi,bangku,0.4048408291768073
awan,kabut,0.7561247637495654
Laki,anak,0.30839657835888945
air,es,0.5622075306564328
kasur,selimut,0.8910509116938116
Jaksa,pengacara,0.5624218206775039
Area,zona,0.37884930275917084
Bisnis,perusahaan,0.4415397233265483
pakaian,kain,0.7476467409457557
baju,jaket,0.8496769661329232
uang,modal,0.6210155067830427
tangan,kaki,0.2768506354525531
alkohol,koktail,0.5684810570524944
Halaman,inci,0.09277411749048695
molekul,atom,0.791123349248245
lensa,kamera,0.7895947018590499
makan,makanan,0.7893334556708653
mata,kelopak,0.42763107666547395
Allah,setan,0.5218331193906179
pengaman,sabuk,0.5945043198845419
tikus,tikus,1.0
Motor,Mesin,0.6041486451733038
Mobil,taksi,0.4722070071712646
kucing,singa,0.562311241659483
ukuran,besarnya,0.5447454494151733
kenyataannya,fantasi,0.13634615658506682
pintu,gerbang,0.9100466299659473
kucing,peliharaan,0.7310529066385795
timah,aluminium,0.677927258037012
tulang,rahang,0.7471921530930146
sereal,gandum,0.7938949759103204
rumah,kunci,0.1429171186027786
darah,daging,0.4712780254324431
pintu,koridor,0.5573111456323817
Tuhan,Roh,0.7478513745541835
kemampuan,kompetensi,0.6305989681175758
kelimpahan,banyak,0.24009604301004556
sofa,kursi,0.3721218450488313
dinding,bata,0.6438652633593708
tanduk,drum,0.06490033363528062
organ,hati,0.3415405132063212
kekuatan,keperkasaan,0.5663360295807369
kalimat,kata,0.8505628020984775
band,parade,0.23265040929454398
perut,pinggang,0.6448994263524397
awan,badai,0.6036163572746378
sukacita,kebanggaan,0.28434160405586834
kebisingan,ribut,0.35699230033669616
hujan,kabut,0.7051731626200908
bir,minuman,0.8076698680356565
teman,paman,0.5076421620250053
apel,jus,0.6480487196062477
kecerdasan,logika,0.5355997219036848
komunikasi,bahasa,0.30107807150520516
bulu,bulu,0.9999999999999998
massa,kerumunan,0.3448085054323421
pantai,Pantai,0.7157167301252523
kawat,tali,0.7168810519075092
burung,Turki,-0.020623624907380657
kasur,kamar,0.7170993941839023
kompetensi,kemampuan,0.6305989681175758
awan,kabut,0.7561247637495654
makan,makanan,0.7893334556708653
Bar,kandang,0.1941998421179075
air,garam,0.6680444116089267
pengertian,intuisi,0.5922282343135656
situasi,kondisi,0.7268789678669954
kejahatan,pencurian,0.6809740238024968
gaya,fashion,0.42817292744741087
batas,perbatasan,0.6638307337658893
lengan,tubuh,0.6597488561016471
perahu,mobil,0.3862586301597134
sandwich,makanan,0.5545954026209876
pengantin,putri,0.47273667282339094
pahlawan,pahlawan,1.0
Mobil,mengukur,-0.058494973033016165
serangga,lebah,0.6280587441049328
alunan,buaian,0.3847556115286136
hewan,orang,0.3330786358892156
ganja,ramuan,0.5495661548934346
kamar,tempat,0.5773754101644848
pipi,lidah,0.7973463151063723
Disc,komputer,0.05328826660486993
kurva,sudut,0.7296936650798803
rumput,Lumut,0.4363475232472117
sekolah,hukum,0.2485975133456084
kaki,kepala,0.13339743938477722
Ibu,wali,0.37662866555358654
tabib,dokter,0.6041002233635184
alkohol,wiski,0.6590749344507287
mulut,gigi,0.6576954874859386
Sarapan,bacon,0.7400899235187164
mandi,tidur,0.7646515710947307
piring,mangkuk,0.9075142119930559
daging,daging,1.0000000000000002
udara,helium,0.3075518943186456
pekerja,majikan,0.6912849672080689
tubuh,dada,0.620586438150035
Son,ayah,0.14001378558525854
jantung,operasi,0.32852545036029673
wanita,Sekretaris,-0.15278923450143655
pria,ayah,0.4767845458721034
Beach,Pulau,0.42728796806046243
cerita,topik,0.3922968937037162
Permainan,menyenangkan,0.09105693195360762
istirahat,minggu,0.6392212546386435
Pasangan,pasangan,0.8234148883564818
wanita,istri,0.6036760161264568
domba,sapi,0.8541646238915005
dompet,tas,0.8676228193151416
genteng,Katedral,0.10546491128301402
kacang,kopi,0.42952113784655377
kayu,kertas,0.33169849129102413
atas,sisi,0.5647042747812732
