teks1,teks2,similarity
cinta,seks,0.32204324738800594
Harimau,kucing,0.19817445449796162
harimau,harimau,1.0
buku,kertas,0.3128822526830797
komputer,monitor,0.5088863086046651
komputer,internet,0.5283929728511505
pesawat,mobil,0.49184476767442586
Kereta,mobil,0.21329429620652676
telepon,komunikasi,0.40353864958071917
televisi,radio,0.5277632103902978
media,radio,0.3807065167651127
obat,penyalahgunaan,0.32631307602765003
roti,mentega,0.6013592075524647
mentimun,kentang,0.6824829085965234
dokter,perawat,0.6927113337440107
Profesor,dokter,0.2960128984634296
mahasiswa,Profesor,0.23227008119849768
Pintar,mahasiswa,0.047445104595509685
Pintar,bodoh,0.11596682354001331
perusahaan,saham,0.5375499199431446
Persediaan,pasar,0.15108089707925498
persediaan,telepon,0.1625614473657384
persediaan,CD,-0.030043919701020827
persediaan,jaguar,-0.11265970400155742
persediaan,telur,0.24221025387708486
kesuburan,telur,0.22019413348167421
saham,langsung,0.14763830788088947
saham,kehidupan,-0.019863613320547896
buku,Perpustakaan,0.2178408930645031
Bank,uang,0.15214931062932102
kayu,hutan,0.343621159231119
uang,tunai,0.4296484083963099
Profesor,mentimun,-0.08797967273159253
Raja,kubis,-0.08747086905628879
Raja,Ratu,0.5752122961590734
Raja,benteng,0.2978379876809249
Uskup,rabbi,0.16991906235807933
Jerusalem,Israel,0.5173801731326513
Yerusalem,Palestina,0.5693473035724823
Kudus,seks,-0.01811330769690033
bercinta,seks,0.2893682372195132
Inter,sepakbola,0.23139265928401567
sepakbola,sepakbola,1.0
sepakbola,basket,0.48696217657728447
sepakbola,tenis,0.4278187746723181
Tenis,Raket,0.44204233212307587
Arafat,perdamaian,0.3633474685764554
Arafat,teror,0.21460746781417928
Arafat,Jackson,0.10715665454952665
hukum,pengacara,0.4176500806257366
film,bintang,0.2311595908765805
film,drama,0.5997068805898763
film,kritikus,0.4121580275526059
film,theater,0.1993638002179458
Fisika,proton,0.20124251946630647
Fisika,Kimia,0.6466821001822576
Ruang,Kimia,0.0883694697049688
alkohol,Kimia,0.170336337826214
vodka,gin,0.809427495233924
vodka,brendi,0.7275989525586506
minuman,mobil,0.24987650802559075
minuman,telinga,0.08019817860486106
minuman,mulut,0.21164069798958784
minum,makan,0.5610054696709545
bayi,Ibu,0.16956193425396376
minuman,ibu,0.07350922287151287
Mobil,mobil,0.629893682788838
permata,permata,1.0000000000000002
perjalanan,pelayaran,0.5394739101769819
pria,ayah,0.29347023575579756
Pantai,pantai,0.6063488918905349
suaka,pengungsi,0.5304719949843721
penyihir,penyihir,1.0
petang,siang,0.6647341995679856
tungku,kompor,0.7557389879933317
makanan,buah,0.3316793272323394
burung,ayam,0.42826385966823294
burung,bangau,0.6495913867740883
Alat,menerapkan,0.018619045730802534
saudara,biarawan,0.2253506232108612
pasang,menerapkan,0.031211921083695207
Pemuda,saudara,-0.018706992767840696
perjalanan,mobil,0.24577271842078446
biarawan,peramal,0.3913977117724245
Pemakaman,berhutan,0.09169538115490761
Makanan,ayam,0.2899991679539936
Pantai,Bukit,0.3167335872931122
